일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2018/11/23","2057.48","-12.47","-0.60","2073.26","2075.91","2047.96","227202.0","3774227.0","1.377477157E9"
"2018/11/22","2069.95","-6.60","-0.32","2079.01","2081.75","2066.20","242499.0","4152746.0","1.385804544E9"
"2018/11/21","2076.55","-6.03","-0.29","2057.07","2077.49","2049.76","267904.0","5151649.0","1.389907927E9"
"2018/11/20","2082.58","-17.98","-0.86","2074.67","2089.54","2074.67","281685.0","5043725.0","1.394320913E9"
"2018/11/19","2100.56","8.16","0.39","2096.13","2111.39","2089.37","273198.0","4703757.0","1.407580891E9"
"2018/11/16","2092.40","4.34","0.21","2097.94","2103.11","2086.54","301605.0","4837652.0","1.40321407E9"
"2018/11/15","2088.06","20.01","0.97","2061.47","2088.61","2058.73","351043.0","4828620.0","1.400644704E9"
"2018/11/14","2068.05","-3.18","-0.15","2071.41","2075.12","2060.86","339046.0","5561969.0","1.387531773E9"
"2018/11/13","2071.23","-9.21","-0.44","2047.62","2072.03","2032.05","383421.0","5865351.0","1.389821571E9"
"2018/11/12","2080.44","-5.65","-0.27","2065.92","2087.24","2065.52","295529.0","5542962.0","1.396015015E9"
"2018/11/09","2086.09","-6.54","-0.31","2093.89","2101.92","2082.47","298072.0","5260640.0","1.399495753E9"
"2018/11/08","2092.63","13.94","0.67","2109.97","2120.88","2092.36","328035.0","5987515.0","1.403264489E9"
"2018/11/07","2078.69","-10.93","-0.52","2090.32","2107.63","2072.48","485225.0","6452004.0","1.394112654E9"
"2018/11/06","2089.62","12.70","0.61","2085.81","2092.61","2068.59","315816.0","5143563.0","1.40079316E9"
"2018/11/05","2076.92","-19.08","-0.91","2079.81","2080.49","2052.67","361302.0","4917286.0","1.392607296E9"
"2018/11/02","2096.00","71.54","3.53","2046.61","2096.63","2044.94","371979.0","6798069.0","1.405334524E9"
"2018/11/01","2024.46","-5.23","-0.26","2035.11","2054.22","2023.43","343814.0","5965853.0","1.357721489E9"
"2018/10/31","2029.69","15.00","0.74","2022.84","2030.50","2006.63","373028.0","6347336.0","1.36147801E9"
"2018/10/30","2014.69","18.64","0.93","1985.95","2028.84","1985.95","441585.0","7022060.0","1.350728242E9"
"2018/10/29","1996.05","-31.10","-1.53","2026.68","2045.76","1993.77","427305.0","6359734.0","1.337548193E9"
"2018/10/26","2027.15","-36.15","-1.75","2066.57","2066.57","2008.86","449198.0","6688109.0","1.357749078E9"
"2018/10/25","2063.30","-34.28","-1.63","2046.67","2066.06","2033.81","376015.0","7607756.0","1.381218885E9"
"2018/10/24","2097.58","-8.52","-0.40","2119.19","2121.36","2092.10","399734.0","6490107.0","1.404498959E9"
"2018/10/23","2106.10","-55.61","-2.57","2147.30","2148.80","2094.69","373468.0","6995702.0","1.41067181E9"
"2018/10/22","2161.71","5.45","0.25","2143.08","2163.21","2136.92","308740.0","3910411.0","1.447338908E9"
"2018/10/19","2156.26","7.95","0.37","2130.06","2158.78","2117.62","351771.0","4875051.0","1.444034123E9"
"2018/10/18","2148.31","-19.20","-0.89","2158.80","2168.01","2146.61","321763.0","4229127.0","1.438938481E9"
"2018/10/17","2167.51","22.39","1.04","2169.44","2182.77","2159.37","275160.0","5284969.0","1.451605026E9"
"2018/10/16","2145.12","0.00","0.00","2156.00","2161.76","2140.19","222512.0","3936708.0","1.43673959E9"
"2018/10/15","2145.12","-16.73","-0.77","2155.34","2159.23","2141.28","259176.0","4708940.0","1.436393187E9"
"2018/10/12","2161.85","32.18","1.51","2131.66","2173.01","2129.13","292574.0","6085084.0","1.447954874E9"
"2018/10/11","2129.67","-98.94","-4.44","2176.16","2186.69","2129.67","411919.0","8335699.0","1.425862544E9"
"2018/10/10","2228.61","-25.22","-1.12","2256.03","2257.52","2222.95","365684.0","8836408.0","1.491298711E9"
"2018/10/08","2253.83","-13.69","-0.60","2258.73","2273.71","2253.83","214644.0","4478792.0","1.507728175E9"
"2018/10/05","2267.52","-6.97","-0.31","2269.94","2278.12","2250.99","282139.0","6398399.0","1.516687626E9"
"2018/10/04","2274.49","-35.08","-1.52","2311.06","2311.06","2270.22","309502.0","7606335.0","1.522077632E9"
"2018/10/02","2309.57","-29.31","-1.25","2338.28","2341.55","2308.90","287868.0","6394764.0","1.54568725E9"
"2018/10/01","2338.88","-4.19","-0.18","2349.64","2352.11","2333.32","278310.0","5541730.0","1.565088147E9"
"2018/09/28","2343.07","-12.36","-0.52","2356.13","2356.62","2337.47","317870.0","7215237.0","1.56760041E9"
"2018/09/27","2355.43","16.26","0.70","2331.70","2355.43","2331.70","279230.0","7299706.0","1.576072563E9"
"2018/09/21","2339.17","15.72","0.68","2332.04","2339.17","2325.12","321704.0","8286570.0","1.565411084E9"
"2018/09/20","2323.45","14.99","0.65","2314.41","2334.04","2311.56","289086.0","6468799.0","1.554805559E9"
"2018/09/19","2308.46","-0.52","-0.02","2319.22","2319.22","2301.79","350949.0","6382677.0","1.544270949E9"
"2018/09/18","2308.98","5.97","0.26","2287.73","2310.97","2287.42","309235.0","5794170.0","1.544113849E9"
"2018/09/17","2303.01","-15.24","-0.66","2314.55","2314.55","2295.26","343167.0","5079754.0","1.53897431E9"
"2018/09/14","2318.25","32.02","1.40","2304.70","2318.65","2304.15","292236.0","5839238.0","1.549484911E9"
"2018/09/13","2286.23","3.31","0.14","2285.28","2291.51","2281.63","301309.0","6598921.0","1.526997038E9"
"2018/09/12","2282.92","-0.28","-0.01","2286.28","2289.66","2271.00","336830.0","6445490.0","1.525237665E9"
"2018/09/11","2283.20","-5.46","-0.24","2286.91","2295.76","2275.13","368211.0","6188337.0","1.525866108E9"
"2018/09/10","2288.66","7.08","0.31","2277.35","2289.38","2276.60","312613.0","5599499.0","1.529962355E9"
"2018/09/07","2281.58","-6.03","-0.26","2278.08","2286.82","2264.90","357561.0","6263721.0","1.525066818E9"
"2018/09/06","2287.61","-4.16","-0.18","2288.80","2298.47","2284.50","387511.0","5679574.0","1.529906807E9"
"2018/09/05","2291.77","-23.95","-1.03","2310.90","2315.43","2288.01","358187.0","5390489.0","1.533312914E9"
"2018/09/04","2315.72","8.69","0.38","2308.96","2317.74","2302.17","277014.0","4551221.0","1.549614964E9"
"2018/09/03","2307.03","-15.85","-0.68","2317.93","2318.72","2302.17","230513.0","4096555.0","1.543779721E9"
"2018/08/31","2322.88","15.53","0.67","2298.13","2322.88","2295.72","255909.0","5525835.0","1.554873151E9"
"2018/08/30","2307.35","-1.68","-0.07","2313.11","2320.85","2305.46","286926.0","5252383.0","1.54432757E9"
"2018/08/29","2309.03","5.91","0.26","2304.66","2309.88","2300.21","268215.0","4807773.0","1.545071113E9"
"2018/08/28","2303.12","3.82","0.17","2312.14","2314.60","2299.45","276889.0","5503107.0","1.540990368E9"
"2018/08/27","2299.30","6.09","0.27","2297.32","2302.87","2289.41","307045.0","5766323.0","1.53834801E9"
"2018/08/24","2293.21","10.61","0.46","2276.16","2295.22","2271.35","347292.0","5136918.0","1.534269102E9"
"2018/08/23","2282.60","9.27","0.41","2282.57","2282.88","2268.06","338386.0","5238290.0","1.527487741E9"
"2018/08/22","2273.33","3.27","0.14","2273.68","2280.31","2268.91","269271.0","5425019.0","1.521284194E9"
"2018/08/21","2270.06","22.18","0.99","2248.04","2272.86","2244.59","294337.0","5182954.0","1.518199753E9"
"2018/08/20","2247.88","0.83","0.04","2257.35","2264.42","2245.06","271600.0","4418977.0","1.502923724E9"
"2018/08/17","2247.05","6.25","0.28","2244.61","2250.92","2240.14","238378.0","4645284.0","1.502273894E9"
"2018/08/16","2240.80","-18.11","-0.80","2233.05","2244.08","2218.09","312519.0","6021649.0","1.497924104E9"
"2018/08/14","2258.91","10.46","0.47","2249.86","2262.52","2247.37","255216.0","4872039.0","1.510814983E9"
"2018/08/13","2248.45","-34.34","-1.50","2266.43","2271.82","2238.55","335381.0","5950056.0","1.503939154E9"
"2018/08/10","2282.79","-20.92","-0.91","2295.21","2295.62","2277.89","286161.0","6186206.0","1.526683423E9"
"2018/08/09","2303.71","2.26","0.10","2303.04","2303.71","2291.91","244883.0","5985859.0","1.541180723E9"
"2018/08/08","2301.45","1.29","0.06","2305.73","2308.60","2298.41","299691.0","5518134.0","1.540110624E9"
"2018/08/07","2300.16","13.66","0.60","2290.85","2301.27","2279.55","230340.0","4748559.0","1.538743025E9"
"2018/08/06","2286.50","-1.18","-0.05","2288.51","2300.38","2283.26","244549.0","4607351.0","1.529611887E9"
"2018/08/03","2287.68","17.48","0.77","2278.33","2288.93","2272.94","270494.0","4312568.0","1.531545566E9"
"2018/08/02","2270.20","-36.87","-1.60","2304.14","2306.72","2265.46","352057.0","5042803.0","1.519901926E9"
"2018/08/01","2307.07","11.81","0.51","2301.17","2312.65","2301.13","219035.0","4832859.0","1.544459955E9"
"2018/07/31","2295.26","1.75","0.08","2292.23","2296.60","2286.02","223927.0","4878429.0","1.536034531E9"
"2018/07/30","2293.51","-1.48","-0.06","2290.18","2296.91","2283.29","206498.0","4552318.0","1.534963942E9"
"2018/07/27","2294.99","5.93","0.26","2292.33","2295.27","2284.44","262144.0","5091587.0","1.535382663E9"
"2018/07/26","2289.06","16.03","0.71","2284.51","2297.16","2276.54","303334.0","6357106.0","1.530914784E9"
"2018/07/25","2273.03","-7.17","-0.31","2284.38","2292.61","2269.67","309320.0","6142620.0","1.520152854E9"
"2018/07/24","2280.20","10.89","0.48","2273.15","2284.43","2263.13","436133.0","5831914.0","1.525094802E9"
"2018/07/23","2269.31","-19.88","-0.87","2289.61","2289.61","2264.42","334291.0","5549482.0","1.517777198E9"
"2018/07/20","2289.19","6.90","0.30","2281.36","2293.34","2269.55","353236.0","4910685.0","1.531651201E9"
"2018/07/19","2282.29","-7.82","-0.34","2298.91","2300.18","2278.94","464516.0","5431162.0","1.526048347E9"
"2018/07/18","2290.11","-7.81","-0.34","2313.78","2319.39","2287.10","402772.0","5032249.0","1.5311126E9"
"2018/07/17","2297.92","-4.07","-0.18","2302.95","2306.07","2290.24","379034.0","4897899.0","1.535441962E9"
"2018/07/16","2301.99","-8.91","-0.39","2312.26","2317.84","2299.79","297122.0","4968950.0","1.538124414E9"
"2018/07/13","2310.90","25.84","1.13","2293.07","2313.80","2293.07","291563.0","6500718.0","1.543892668E9"
"2018/07/12","2285.06","4.44","0.19","2285.93","2298.56","2277.73","364408.0","6157667.0","1.52707584E9"
"2018/07/11","2280.62","-13.54","-0.59","2277.22","2287.08","2262.77","422989.0","5700945.0","1.524675252E9"
"2018/07/10","2294.16","8.36","0.37","2299.09","2305.84","2292.13","339919.0","5038809.0","1.533821001E9"
"2018/07/09","2285.80","12.93","0.57","2276.92","2294.61","2267.25","352639.0","5796356.0","1.52755584E9"
"2018/07/06","2272.87","15.32","0.68","2261.44","2283.75","2247.35","344433.0","6358358.0","1.5190667E9"
"2018/07/05","2257.55","-7.91","-0.35","2264.74","2274.74","2243.90","346884.0","5166569.0","1.509639742E9"
"2018/07/04","2265.46","-7.30","-0.32","2270.95","2280.81","2261.34","315103.0","4880995.0","1.514392988E9"
"2018/07/03","2272.76","1.22","0.05","2285.88","2287.39","2252.36","366028.0","6002086.0","1.519169825E9"
"2018/07/02","2271.54","-54.59","-2.35","2322.23","2327.59","2271.53","393266.0","5990018.0","1.518812068E9"
"2018/06/29","2326.13","11.89","0.51","2325.68","2329.58","2296.39","396663.0","6309714.0","1.55471734E9"
"2018/06/28","2314.24","-27.79","-1.19","2327.37","2335.35","2310.80","414371.0","5775390.0","1.546538948E9"
"2018/06/27","2342.03","-8.89","-0.38","2349.38","2358.71","2342.02","526625.0","7007326.0","1.565467895E9"
"2018/06/26","2350.92","-6.96","-0.30","2334.75","2358.01","2326.61","470915.0","6536279.0","1.570771913E9"
"2018/06/25","2357.88","0.66","0.03","2351.89","2361.39","2337.22","415080.0","5683867.0","1.574954888E9"
"2018/06/22","2357.22","19.39","0.83","2323.08","2357.40","2320.76","537264.0","6604291.0","1.574319861E9"
"2018/06/21","2337.83","-26.08","-1.10","2364.16","2370.58","2337.83","438264.0","6784647.0","1.561394173E9"
"2018/06/20","2363.91","23.80","1.02","2350.24","2374.52","2345.22","456004.0","6986902.0","1.578520494E9"
"2018/06/19","2340.11","-36.13","-1.52","2373.12","2379.49","2336.54","606305.0","7994621.0","1.562923311E9"
"2018/06/18","2376.24","-27.80","-1.16","2404.68","2405.56","2365.31","564819.0","8593501.0","1.586801749E9"
"2018/06/15","2404.04","-19.44","-0.80","2432.18","2433.51","2403.97","502362.0","9089895.0","1.605379381E9"
"2018/06/14","2423.48","-45.35","-1.84","2450.86","2451.95","2422.37","533448.0","9754344.0","1.61912145E9"
"2018/06/12","2468.83","-1.32","-0.05","2474.78","2479.56","2462.84","613166.0","9615204.0","1.648939548E9"
"2018/06/11","2470.15","18.57","0.76","2454.25","2470.99","2448.00","427947.0","7025547.0","1.649425579E9"
"2018/06/08","2451.58","-19.00","-0.77","2467.88","2468.27","2449.11","530160.0","7672722.0","1.638226631E9"
"2018/06/07","2470.58","16.82","0.69","2468.26","2478.67","2466.01","474147.0","8060721.0","1.650987317E9"
"2018/06/05","2453.76","6.00","0.25","2450.39","2455.78","2432.81","501364.0","7344811.0","1.640471133E9"
"2018/06/04","2447.76","8.80","0.36","2444.62","2452.67","2441.25","438929.0","7770705.0","1.63644267E9"
"2018/06/01","2438.96","15.95","0.66","2419.63","2445.31","2418.11","603023.0","8767489.0","1.630337823E9"
"2018/05/31","2423.01","13.98","0.58","2428.83","2430.15","2415.50","816930.0","1.3252142E7","1.619387832E9"
"2018/05/30","2409.03","-48.22","-1.96","2446.81","2449.88","2399.58","575922.0","8999466.0","1.609052659E9"
"2018/05/29","2457.25","-21.71","-0.88","2476.70","2479.68","2457.18","571837.0","8532894.0","1.641963442E9"
"2018/05/28","2478.96","18.16","0.74","2465.00","2482.40","2463.14","708362.0","9841222.0","1.656584844E9"
"2018/05/25","2460.80","-5.21","-0.21","2452.80","2466.57","2444.77","653592.0","9078584.0","1.645067822E9"
"2018/05/24","2466.01","-5.90","-0.24","2477.48","2481.31","2457.84","638126.0","6766220.0","1.647251127E9"
"2018/05/23","2471.91","6.34","0.26","2462.98","2476.86","2460.07","752676.0","9262009.0","1.651604786E9"
"2018/05/21","2465.57","4.92","0.20","2464.07","2472.30","2447.69","588088.0","6298421.0","1.646798799E9"
"2018/05/18","2460.65","12.20","0.50","2459.73","2461.95","2452.34","431377.0","6463039.0","1.643541494E9"
"2018/05/17","2448.45","-11.37","-0.46","2468.72","2472.82","2448.43","596772.0","8190532.0","1.634548231E9"
"2018/05/16","2459.82","1.28","0.05","2446.64","2465.55","2444.67","691813.0","9817111.0","1.642766226E9"
"2018/05/15","2458.54","-17.57","-0.71","2476.87","2480.22","2456.20","712620.0","9446302.0","1.641597149E9"
"2018/05/14","2476.11","-1.60","-0.06","2482.97","2486.17","2471.91","650708.0","9563127.0","1.654107231E9"
"2018/05/11","2477.71","13.55","0.55","2469.30","2483.85","2468.41","599901.0","7588729.0","1.655512771E9"
"2018/05/10","2464.16","20.18","0.83","2458.67","2464.72","2448.01","490005.0","8870446.0","1.646413173E9"
"2018/05/09","2443.98","-5.83","-0.24","2450.71","2451.86","2428.79","593366.0","9069419.0","1.633304236E9"
"2018/05/08","2449.81","-11.57","-0.47","2468.45","2479.75","2444.08","714734.0","9630703.0","1.638340178E9"
"2018/05/04","2461.38","-25.87","-1.04","2486.47","2487.77","2461.38","612024.0","1.0816535E7","1.645196661E9"
"2018/05/03","2487.25","-18.36","-0.73","2506.94","2507.91","2487.25","614102.0","7866074.0","1.66155651E9"
"2018/05/02","2505.61","-9.77","-0.39","2515.75","2516.57","2501.71","807589.0","1.1712287E7","1.673457322E9"
"2018/04/30","2515.38","22.98","0.92","2502.29","2515.38","2500.22","746292.0","9460289.0","1.680104341E9"
"2018/04/27","2492.40","16.76","0.68","2497.75","2508.13","2484.19","464958.0","8299223.0","1.664373651E9"
"2018/04/26","2475.64","26.83","1.10","2460.62","2484.09","2456.20","520917.0","7921705.0","1.653073967E9"
"2018/04/25","2448.81","-15.33","-0.62","2444.19","2453.54","2436.51","466096.0","7527931.0","1.634741766E9"
"2018/04/24","2464.14","-9.97","-0.40","2478.47","2479.32","2454.44","524280.0","8300866.0","1.644743511E9"
"2018/04/23","2474.11","-2.22","-0.09","2473.70","2478.57","2466.57","701423.0","9372648.0","1.651720966E9"
"2018/04/20","2476.33","-9.77","-0.39","2478.59","2485.15","2472.37","531719.0","7841558.0","1.653175539E9"
"2018/04/19","2486.10","6.12","0.25","2483.26","2490.57","2476.51","727031.0","1.0118366E7","1.660195914E9"
"2018/04/18","2479.98","26.21","1.07","2467.55","2486.73","2467.55","647286.0","8204323.0","1.655299464E9"
"2018/04/17","2453.77","-3.72","-0.15","2459.39","2465.63","2449.08","394701.0","6360648.0","1.636624621E9"
"2018/04/16","2457.49","2.42","0.10","2466.04","2466.16","2449.97","347174.0","6220737.0","1.638625626E9"
"2018/04/13","2455.07","12.36","0.51","2449.42","2457.85","2442.35","395886.0","6923900.0","1.636609096E9"
"2018/04/12","2442.71","-1.51","-0.06","2450.95","2454.95","2441.58","441569.0","8152885.0","1.626103067E9"
"2018/04/11","2444.22","-6.52","-0.27","2456.53","2458.99","2441.20","355188.0","7468123.0","1.626689363E9"
"2018/04/10","2450.74","6.66","0.27","2439.94","2454.36","2419.55","356390.0","7520110.0","1.631061462E9"
"2018/04/09","2444.08","14.50","0.60","2424.15","2446.28","2424.15","334425.0","6607392.0","1.626997763E9"
"2018/04/06","2429.58","-7.94","-0.33","2420.88","2433.97","2417.24","454309.0","7301081.0","1.617425107E9"
"2018/04/05","2437.52","29.46","1.22","2426.92","2446.78","2420.92","591043.0","7566952.0","1.622983873E9"
"2018/04/04","2408.06","-34.37","-1.41","2447.97","2447.97","2405.91","551704.0","8092054.0","1.602618532E9"
"2018/04/03","2442.43","-1.73","-0.07","2422.26","2442.43","2416.44","497141.0","7950088.0","1.625310856E9"
"2018/04/02","2444.16","-1.69","-0.07","2454.72","2467.52","2440.89","390319.0","6841688.0","1.62639294E9"
"2018/03/30","2445.85","9.48","0.39","2454.10","2458.24","2445.72","395329.0","6434445.0","1.627646951E9"
"2018/03/29","2436.37","17.08","0.71","2421.70","2439.47","2413.71","333359.0","7256777.0","1.62105295E9"
"2018/03/28","2419.29","-32.77","-1.34","2425.94","2430.77","2409.47","501307.0","7761054.0","1.610067602E9"
"2018/03/27","2452.06","14.98","0.61","2455.00","2456.55","2444.92","332129.0","6305554.0","1.631743152E9"
"2018/03/26","2437.08","20.32","0.84","2414.68","2437.08","2399.44","306904.0","5928635.0","1.620507612E9"
"2018/03/23","2416.76","-79.26","-3.18","2446.73","2450.40","2412.62","457953.0","7931474.0","1.606035961E9"
"2018/03/22","2496.02","11.05","0.44","2494.84","2508.71","2485.34","482138.0","7178799.0","1.658523132E9"
"2018/03/21","2484.97","-0.55","-0.02","2488.22","2492.88","2483.78","399074.0","5925542.0","1.65033789E9"
"2018/03/20","2485.52","10.49","0.42","2456.80","2485.52","2456.80","291496.0","5384114.0","1.650420084E9"
"2018/03/19","2475.03","-18.94","-0.76","2491.99","2493.56","2470.91","477219.0","5994569.0","1.644237393E9"
"2018/03/16","2493.97","1.59","0.06","2495.11","2497.80","2476.88","377766.0","6566429.0","1.656858023E9"
"2018/03/15","2492.38","6.30","0.25","2486.00","2496.51","2471.04","344010.0","6065884.0","1.656176341E9"
"2018/03/14","2486.08","-8.41","-0.34","2477.43","2486.98","2474.77","360866.0","6379750.0","1.65262905E9"
"2018/03/13","2494.49","10.37","0.42","2483.05","2494.49","2478.76","350203.0","7828709.0","1.657712133E9"
"2018/03/12","2484.12","24.67","1.00","2485.64","2489.46","2474.91","391304.0","6570618.0","1.649789283E9"
"2018/03/09","2459.45","26.37","1.08","2443.43","2476.43","2436.03","437265.0","8573691.0","1.633438701E9"
"2018/03/08","2433.08","31.26","1.30","2420.67","2433.08","2407.59","394849.0","9053040.0","1.614933614E9"
"2018/03/07","2401.82","-9.59","-0.40","2413.39","2429.43","2395.24","412972.0","8956679.0","1.594937954E9"
"2018/03/06","2411.41","36.35","1.53","2400.67","2413.01","2392.87","400111.0","6598571.0","1.600329703E9"
"2018/03/05","2375.06","-27.10","-1.13","2405.92","2407.98","2374.80","312254.0","5785013.0","1.575913633E9"
"2018/03/02","2402.16","-25.20","-1.04","2406.57","2410.34","2387.25","320397.0","6077888.0","1.593948106E9"
"2018/02/28","2427.36","-28.78","-1.17","2447.11","2460.12","2426.21","367557.0","7168378.0","1.611555217E9"
"2018/02/27","2456.14","-1.51","-0.06","2474.08","2480.79","2456.14","271232.0","5674164.0","1.62940636E9"
"2018/02/26","2457.65","6.13","0.25","2465.35","2466.08","2447.86","321260.0","5606027.0","1.630210236E9"
"2018/02/23","2451.52","37.24","1.54","2427.13","2451.52","2427.13","300578.0","5387096.0","1.626053757E9"
"2018/02/22","2414.28","-15.37","-0.63","2417.18","2422.62","2405.23","349493.0","4982024.0","1.602148941E9"
"2018/02/21","2429.65","14.53","0.60","2417.73","2432.45","2404.02","432275.0","6074261.0","1.612751528E9"
"2018/02/20","2415.12","-27.70","-1.13","2433.35","2438.48","2411.23","421486.0","5146649.0","1.603559124E9"
"2018/02/19","2442.82","20.99","0.87","2452.52","2455.12","2428.15","322137.0","5843437.0","1.621617424E9"
"2018/02/14","2421.83","26.64","1.11","2412.47","2426.63","2408.02","305739.0","5970263.0","1.607999333E9"
"2018/02/13","2395.19","9.81","0.41","2402.89","2421.80","2388.54","423416.0","7333093.0","1.589989718E9"
"2018/02/12","2385.38","21.61","0.91","2380.49","2397.90","2367.31","352288.0","6631084.0","1.581810884E9"
"2018/02/09","2363.77","-43.85","-1.82","2346.73","2372.90","2346.73","489112.0","8524086.0","1.567308139E9"
"2018/02/08","2407.62","11.06","0.46","2400.17","2423.88","2393.46","362416.0","7275110.0","1.563754336E9"
"2018/02/07","2396.56","-56.75","-2.31","2483.72","2484.18","2396.56","460075.0","8369362.0","1.558072991E9"
"2018/02/06","2453.31","-38.44","-1.54","2437.02","2460.28","2409.38","582837.0","9566551.0","1.595275242E9"
"2018/02/05","2491.75","-33.64","-1.33","2487.34","2503.99","2476.24","442350.0","8096051.0","1.620158999E9"
"2018/02/02","2525.39","-43.15","-1.68","2565.99","2565.99","2519.60","481818.0","8260733.0","1.641386346E9"
"2018/02/01","2568.54","2.08","0.08","2578.91","2583.74","2564.59","595147.0","8053099.0","1.670143715E9"
"2018/01/31","2566.46","-1.28","-0.05","2557.37","2597.14","2553.01","403051.0","1.0842647E7","1.668579804E9"
"2018/01/30","2567.74","-30.45","-1.17","2590.41","2599.17","2567.07","397039.0","7877966.0","1.668674846E9"
"2018/01/29","2598.19","23.43","0.91","2588.87","2607.10","2587.55","437475.0","7908139.0","1.688814426E9"
"2018/01/26","2574.76","12.53","0.49","2560.69","2574.76","2553.53","400649.0","7673559.0","1.673359184E9"
"2018/01/25","2562.23","24.23","0.95","2536.96","2564.43","2536.73","514605.0","7867501.0","1.665284071E9"
"2018/01/24","2538.00","1.40","0.06","2533.86","2547.22","2531.31","371087.0","6764738.0","1.649315305E9"
"2018/01/23","2536.60","34.49","1.38","2510.35","2536.60","2507.96","370008.0","6838404.0","1.64866738E9"
"2018/01/22","2502.11","-18.15","-0.72","2516.90","2517.12","2488.44","342994.0","6385331.0","1.626287541E9"
"2018/01/19","2520.26","4.45","0.18","2519.67","2524.33","2513.09","351845.0","6263001.0","1.637786603E9"
"2018/01/18","2515.81","0.38","0.02","2527.67","2532.08","2512.69","333112.0","6447656.0","1.635724489E9"
"2018/01/17","2515.43","-6.31","-0.25","2517.19","2521.97","2506.49","336713.0","6325747.0","1.634771859E9"
"2018/01/16","2521.74","18.01","0.72","2504.16","2524.55","2498.55","341607.0","6913693.0","1.63918817E9"
"2018/01/15","2503.73","7.31","0.29","2510.97","2513.30","2496.18","404551.0","6118635.0","1.626574288E9"
"2018/01/12","2496.42","8.51","0.34","2499.87","2500.87","2482.15","438776.0","8772175.0","1.621717049E9"
"2018/01/11","2487.91","-11.84","-0.47","2496.86","2502.52","2483.82","444340.0","7789311.0","1.616665408E9"
"2018/01/10","2499.75","-10.48","-0.42","2516.33","2516.82","2493.98","444022.0","8577963.0","1.624057752E9"
"2018/01/09","2510.23","-3.05","-0.12","2510.73","2524.73","2498.41","374323.0","7345519.0","1.632067011E9"
"2018/01/08","2513.28","15.76","0.63","2510.70","2515.37","2494.18","311429.0","6404886.0","1.634777681E9"
"2018/01/05","2497.52","31.06","1.26","2476.85","2497.52","2475.51","308770.0","6317518.0","1.624970533E9"
"2018/01/04","2466.46","-19.89","-0.80","2502.50","2502.50","2466.45","333836.0","6896287.0","1.60491614E9"
"2018/01/03","2486.35","6.70","0.27","2484.63","2493.40","2481.91","331095.0","6019622.0","1.617634318E9"
