일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2015-09-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-08",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-08",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-08",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-07",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-07",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-07",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-04",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-04",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-04",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-03",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-03",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-03",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-03",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-02",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-02",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-02",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-02",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-01",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-01",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-01",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-09-01",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-31",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-31",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-31",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-31",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-28",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-28",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-28",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-27",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-27",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-27",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-26",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-26",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-26",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-26",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-25",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-25",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-25",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-25",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-24",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-24",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-24",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-21",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-21",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-21",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-20",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-20",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-20",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-19",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-19",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-19",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-19",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-18",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-18",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-18",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-18",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-17",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-17",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-17",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-13",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-13",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-13",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-12",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-12",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-12",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-11",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-11",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-11",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-11",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-07",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-07",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-07",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-06",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-06",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-06",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-06",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-05",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-05",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-05",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-05",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-04",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-04",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-04",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-08-03",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-03",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-03",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-08-03",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-31",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-31",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-31",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-31",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-30",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-30",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-30",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-30",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-29",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-29",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-29",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-28",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-28",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-28",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-27",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-27",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-27",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-24",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-24",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-24",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-23",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-23",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-23",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-22",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-22",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-22",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-21",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-21",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-21",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-20",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-20",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-20",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-17",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-17",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-17",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-16",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-16",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-16",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-16",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-15",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-15",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-15",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-15",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-14",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-14",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-14",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-14",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-13",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-13",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-13",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-09",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-09",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-09",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-08",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-08",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-08",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-07",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-07",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-07",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-06",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-06",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-06",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-06",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-03",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-03",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-03",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-03",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-02",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-02",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-02",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-02",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-07-01",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-07-01",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-01",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-07-01",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-30",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-30",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-30",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-30",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-29",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-29",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-29",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-26",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-26",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-26",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-26",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-25",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-25",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-25",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-25",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-24",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-24",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-24",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-23",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-23",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-23",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-22",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-22",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-22",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-19",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-19",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-19",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-19",KCU15,"10,550",0,"0.00","0","0","0","500,000","5,100,000,000","10,200"
"2015-06-18",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-18",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-18",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-18",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-17",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-17",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-17",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-16",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-16",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-16",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-16",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-15",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-15",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-15",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-15",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-12",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-12",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-12",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-11",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-11",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-11",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-11",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-09",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-09",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-09",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-08",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-08",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-08",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-05",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-05",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-05",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-05",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-04",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-06-04",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-06-04",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-06-03",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
