일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2020-09-28",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-25",KAU20,"22,600",50,"0.22","22,600","22,700","22,600","22,500","509,000,000","22,622"
"2020-09-25",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-25",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-24",KAU20,"22,550",50,"0.22","23,000","23,000","22,500","45,000","1,020,506,000","22,678"
"2020-09-24",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-24",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-23",KAU20,"22,500",650,"2.97","22,000","22,500","22,000","33,000","732,900,000","22,209"
"2020-09-23",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-23",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-22",KAU20,"21,850",250,"1.16","21,600","21,850","21,600","19,979","433,791,150","21,712"
"2020-09-22",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-22",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-21",KAU20,"21,600",-100,"-0.46","21,700","21,700","21,600","11,000","238,400,000","21,673"
"2020-09-21",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-21",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-18",KAU20,"21,700",200,"0.93","21,500","21,700","21,500","15,500","334,575,000","21,585"
"2020-09-18",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-18",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-17",KAU20,"21,500",100,"0.47","21,400","21,500","21,400","32,764","702,605,600","21,444"
"2020-09-17",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-17",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-16",KAU20,"21,400",100,"0.47","21,300","21,400","21,300","20,500","437,775,000","21,355"
"2020-09-16",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-16",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-15",KAU20,"21,300",0,"0.00","21,300","21,350","21,300","46,736","995,726,800","21,305"
"2020-09-15",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-15",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-14",KAU20,"21,300",-50,"-0.23","21,350","21,350","21,300","29,000","619,050,000","21,347"
"2020-09-14",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-14",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-11",KAU19,"19,500",-1350,"-6.47","19,500","19,800","19,500","1,983","39,028,500","19,682"
"2020-09-11",KAU20,"21,350",0,"0.00","21,350","21,350","21,350","20,650","440,877,500","21,350"
"2020-09-11",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-11",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-11",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-11",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-10",KAU19,"20,850",-400,"-1.88","21,000","21,000","20,850","1,424","29,900,550","20,998"
"2020-09-10",KAU20,"21,350",0,"0.00","21,400","21,400","21,200","6,600","140,710,000","21,320"
"2020-09-10",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-10",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-10",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-10",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-09",KAU19,"21,250",0,"0.00","20,000","21,500","20,000","15,604","320,217,800","20,522"
"2020-09-09",KAU20,"21,350",50,"0.23","21,250","21,350","21,250","8,100","172,415,000","21,286"
"2020-09-09",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-09",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-09",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-09",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-08",KAU19,"21,250",250,"1.19","0","0","0","0","0","0"
"2020-09-08",KAU20,"21,300",100,"0.47","21,200","21,300","21,200","335,000","7,029,000,000","20,982"
"2020-09-08",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-08",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-08",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-08",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-07",KAU19,"21,000",0,"0.00","0","0","0","100,680","2,114,280,000","21,000"
"2020-09-07",KAU20,"21,200",0,"0.00","21,200","21,300","21,200","5,500","116,750,000","21,227"
"2020-09-07",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-07",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-07",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-07",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-04",KAU19,"21,000",-500,"-2.33","22,000","23,000","21,000","24,500","541,378,000","22,097"
"2020-09-04",KAU20,"21,200",400,"1.92","21,000","21,300","21,000","35,791","752,148,300","21,015"
"2020-09-04",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-04",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-04",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-04",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-03",KAU19,"21,500",1500,"7.50","21,500","21,500","21,500","1,507","32,400,500","21,500"
"2020-09-03",KAU20,"20,800",0,"0.00","20,800","20,800","20,500","23,500","488,350,000","20,781"
"2020-09-03",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-03",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-03",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-03",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-02",KAU19,"20,000",0,"0.00","20,000","20,000","20,000","13,269","265,380,000","20,000"
"2020-09-02",KAU20,"20,800",1200,"6.12","20,500","20,800","20,500","10,500","217,350,000","20,700"
"2020-09-02",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-02",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-02",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-02",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-09-01",KAU19,"20,000",50,"0.25","20,000","20,000","20,000","15,050","301,000,000","20,000"
"2020-09-01",KAU20,"19,600",-1800,"-8.41","21,000","21,000","19,600","402,500","8,410,480,000","20,896"
"2020-09-01",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-01",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-09-01",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-09-01",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-31",KAU19,"19,950",-1050,"-5.00","20,950","21,000","19,950","22,500","466,625,000","20,739"
"2020-08-31",KAU20,"21,400",-150,"-0.70","21,700","21,700","20,000","19,730","413,712,000","20,969"
"2020-08-31",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-31",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-08-31",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-31",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-28",KAU19,"21,000",0,"0.00","21,000","21,100","21,000","58,582","1,231,722,000","21,026"
"2020-08-28",KAU20,"21,550",100,"0.47","21,900","21,900","21,550","13,680","296,581,400","21,680"
"2020-08-28",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-28",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-08-28",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-28",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-27",KAU19,"21,000",0,"0.00","21,000","21,000","21,000","42,323","884,871,500","20,908"
"2020-08-27",KAU20,"21,450",450,"2.14","21,500","21,500","21,450","20,800","447,100,000","21,495"
"2020-08-27",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-27",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-08-27",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-27",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-26",KAU19,"21,000",0,"0.00","21,000","21,000","21,000","20,000","420,000,000","21,000"
"2020-08-26",KAU20,"21,000",200,"0.96","20,800","21,000","20,800","20,120","420,978,000","20,923"
"2020-08-26",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-26",KOC,"36,000",0,"0.00","0","0","0","0","0","0"
"2020-08-26",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-26",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-25",KAU19,"21,000",0,"0.00","21,000","21,000","21,000","14,200","298,200,000","21,000"
"2020-08-25",KAU20,"20,800",-200,"-0.95","21,000","21,000","20,500","26,000","540,700,000","20,796"
"2020-08-25",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-25",KOC,"36,000",-4000,"-10.00","0","0","0","0","0","0"
"2020-08-25",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-25",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-24",KAU19,"21,000",1150,"5.79","19,850","21,000","19,850","28,500","572,150,000","20,075"
"2020-08-24",KAU20,"21,000",0,"0.00","21,000","21,000","21,000","83,500","1,753,500,000","21,000"
"2020-08-24",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-24",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-24",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-24",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-21",KAU19,"19,850",150,"0.76","19,700","19,850","19,700","10,500","207,825,000","19,793"
"2020-08-21",KAU20,"21,000",1450,"7.42","21,500","21,500","21,000","1,001","21,021,500","21,000"
"2020-08-21",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-21",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-21",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-21",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-20",KAU19,"19,700",700,"3.68","19,500","19,700","19,300","9,000","174,500,000","19,389"
"2020-08-20",KAU20,"19,550",1750,"9.83","18,100","19,550","18,100","10,150","189,640,000","18,684"
"2020-08-20",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-20",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-20",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-20",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-19",KAU19,"19,000",1200,"6.74","17,900","19,000","17,900","18,200","337,875,000","18,565"
"2020-08-19",KAU20,"17,800",0,"0.00","0","0","0","0","0","0"
"2020-08-19",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-19",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-19",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-19",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-18",KAU19,"17,800",50,"0.28","17,750","17,800","17,750","10,000","177,625,000","17,763"
"2020-08-18",KAU20,"20,000",0,"0.00","0","0","0","0","0","0"
"2020-08-18",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-18",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-18",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-18",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-14",KAU19,"17,750",50,"0.28","17,500","17,750","17,500","7,400","130,765,000","17,671"
"2020-08-14",KAU20,"20,000",-1000,"-4.76","20,000","20,000","20,000","1,000","20,000,000","20,000"
"2020-08-14",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-14",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-14",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-14",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-13",KAU19,"17,700",500,"2.91","17,800","17,800","17,700","4,500","79,950,000","17,767"
"2020-08-13",KAU20,"21,000",0,"0.00","21,000","21,000","21,000","54,700","1,148,700,000","21,000"
"2020-08-13",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-13",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-13",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-13",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-12",KAU19,"17,200",100,"0.58","17,100","17,200","17,100","4,500","77,100,000","17,133"
"2020-08-12",KAU20,"21,000",-100,"-0.47","21,050","21,050","21,000","46,776","983,284,800","21,021"
"2020-08-12",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-12",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-12",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-12",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-11",KAU19,"17,100",0,"0.00","17,100","17,100","17,100","4,500","76,950,000","17,100"
"2020-08-11",KAU20,"21,100",0,"0.00","21,100","21,100","21,100","5,500","116,050,000","21,100"
"2020-08-11",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-11",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-11",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-11",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-10",KAU19,"17,100",50,"0.29","17,050","17,100","17,050","4,700","80,285,000","17,082"
"2020-08-10",KAU20,"21,100",50,"0.24","21,100","21,100","21,100","6,709","141,559,900","21,100"
"2020-08-10",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-10",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-10",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-10",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-07",KAU19,"17,050",1550,"10.00","16,300","17,050","16,300","62,735","1,029,001,050","16,402"
"2020-08-07",KAU20,"21,050",50,"0.24","21,000","21,050","21,000","23,000","483,500,000","21,022"
"2020-08-07",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-07",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-07",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-07",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-06",KAU19,"15,500",500,"3.33","15,000","15,500","15,000","7,449","114,226,200","15,334"
"2020-08-06",KAU20,"21,000",50,"0.24","20,950","21,000","20,950","32,500","681,250,000","20,962"
"2020-08-06",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-06",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-06",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-06",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-05",KAU19,"15,000",-750,"-4.76","14,200","15,000","14,200","28,360","406,362,000","14,329"
"2020-08-05",KAU20,"20,950",50,"0.24","20,950","21,000","20,950","25,000","524,000,000","20,960"
"2020-08-05",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-05",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-05",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-05",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-04",KAU19,"15,750",-1750,"-10.00","17,000","17,000","15,750","61,759","979,391,750","15,858"
"2020-08-04",KAU20,"20,900",-2100,"-9.13","20,900","20,900","20,900","52","1,086,800","20,900"
"2020-08-04",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-04",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-04",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-04",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-08-03",KAU19,"17,500",-1750,"-9.09","18,500","18,500","17,500","17,993","322,967,500","17,950"
"2020-08-03",KAU20,"23,000",1750,"8.24","23,000","23,000","23,000","5,000","115,000,000","23,000"
"2020-08-03",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-03",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-08-03",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-08-03",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-31",KAU19,"19,250",-650,"-3.27","19,550","19,550","18,500","50,905","974,365,000","19,141"
"2020-07-31",KAU20,"21,250",-2350,"-9.96","21,250","21,250","21,250","100","2,125,000","21,250"
"2020-07-31",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-31",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-31",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-31",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-30",KAU19,"19,900",-1100,"-5.24","20,900","20,900","19,900","63,520","1,273,294,000","20,046"
"2020-07-30",KAU20,"23,600",100,"0.43","23,500","23,600","23,500","14,000","304,300,000","21,736"
"2020-07-30",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-30",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-30",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-30",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-29",KAU19,"21,000",-700,"-3.23","21,500","21,500","20,900","62,788","1,337,348,200","21,299"
"2020-07-29",KAU20,"23,500",200,"0.86","23,300","23,500","23,300","7,500","175,850,000","23,447"
"2020-07-29",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-29",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-29",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-29",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-28",KAU19,"21,700",-300,"-1.36","21,500","22,250","21,000","51,500","1,127,050,000","21,884"
"2020-07-28",KAU20,"23,300",300,"1.30","23,000","23,300","23,000","3,000","69,600,000","23,200"
"2020-07-28",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-28",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-28",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-28",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-27",KAU19,"22,000",-500,"-2.22","22,500","22,500","21,500","27,676","614,583,900","22,206"
"2020-07-27",KAU20,"23,000",350,"1.55","22,800","23,000","22,800","6,400","146,820,000","22,941"
"2020-07-27",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-27",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-27",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-27",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-24",KAU19,"22,500",-300,"-1.32","22,650","22,700","22,500","20,176","456,470,200","22,624"
"2020-07-24",KAU20,"22,650",-150,"-0.66","23,000","23,000","22,650","16,500","376,350,000","22,809"
"2020-07-24",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-24",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-24",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-24",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-23",KAU19,"22,800",0,"0.00","22,800","22,800","22,500","61,999","1,411,327,200","22,764"
"2020-07-23",KAU20,"22,800",-200,"-0.87","22,800","22,800","22,800","8,500","193,800,000","22,800"
"2020-07-23",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-23",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-23",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-23",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-22",KAU19,"22,800",-200,"-0.87","23,000","23,000","22,500","44,898","1,030,202,000","22,945"
"2020-07-22",KAU20,"23,000",-200,"-0.86","23,000","23,000","23,000","5,000","115,000,000","23,000"
"2020-07-22",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-22",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-22",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-22",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-21",KAU19,"23,000",-200,"-0.86","23,200","23,800","23,000","61,000","1,416,700,000","23,225"
"2020-07-21",KAU20,"23,200",400,"1.75","23,200","23,200","23,200","26,000","603,200,000","23,200"
"2020-07-21",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-21",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-21",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-21",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-20",KAU19,"23,200",0,"0.00","23,200","24,200","23,150","44,018","1,025,542,850","23,298"
"2020-07-20",KAU20,"22,800",0,"0.00","0","0","0","0","0","0"
"2020-07-20",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-20",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-20",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-20",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-17",KAU19,"23,200",400,"1.75","22,800","23,800","22,800","262,244","5,810,477,800","22,157"
"2020-07-17",KAU20,"22,800",400,"1.79","0","0","0","10,000","238,000,000","23,800"
"2020-07-17",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-17",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-17",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-17",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-16",KAU19,"22,800",1000,"4.59","21,200","23,000","21,200","100,350","2,226,480,200","22,187"
"2020-07-16",KAU20,"22,400",0,"0.00","0","0","0","0","0","0"
"2020-07-16",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-16",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-16",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-16",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-15",KAU19,"21,800",1200,"5.83","20,700","22,650","20,700","268,953","5,682,677,550","21,129"
"2020-07-15",KAU20,"22,400",0,"0.00","0","0","0","0","0","0"
"2020-07-15",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-15",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-15",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-15",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-14",KAU19,"20,600",200,"0.98","19,800","20,600","19,500","90,745","1,822,212,850","20,081"
"2020-07-14",KAU20,"22,400",0,"0.00","0","0","0","0","0","0"
"2020-07-14",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-14",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-14",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-14",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-13",KAU19,"20,400",-2250,"-9.93","22,600","22,600","20,400","138,936","2,839,134,400","20,435"
"2020-07-13",KAU20,"22,400",-1700,"-7.05","0","0","0","0","0","0"
"2020-07-13",KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-13",KOC,"40,000",0,"0.00","0","0","0","0","0","0"
"2020-07-13",i-KCU19,"31,850",0,"0.00","0","0","0","0","0","0"
"2020-07-13",i-KOC,"37,600",0,"0.00","0","0","0","0","0","0"
"2020-07-10",KAU19,"22,650",-2500,"-9.94","24,500","24,500","22,650","107,732","2,476,590,350","22,988"
"2020-07-10",KAU20,"24,100",-2650,"-9.91","24,200","24,200","24,100","31,351","756,559,100","24,132"
