일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2019-08-08",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-08",KOC,"28,650",0,"0.00","28,650","28,650","28,650","17,072","489,112,800","28,650"
"2019-08-07",KAU18,"28,650",50,"0.17","28,600","28,650","28,600","10,649","305,032,300","28,644"
"2019-08-07",KAU19,"28,650",-50,"-0.17","28,700","28,700","28,650","3,500","100,300,000","28,657"
"2019-08-07",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-08-07",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-07",KOC,"28,650",250,"0.88","28,650","28,650","28,650","4,800","137,520,000","28,650"
"2019-08-06",KAU18,"28,600",0,"0.00","28,600","28,600","28,600","16,975","485,485,000","28,600"
"2019-08-06",KAU19,"28,700",50,"0.17","28,700","28,700","28,700","4,500","129,150,000","28,700"
"2019-08-06",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-08-06",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-06",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-08-05",KAU18,"28,600",0,"0.00","28,650","28,650","28,600","22,565","646,384,000","28,645"
"2019-08-05",KAU19,"28,650",50,"0.17","28,650","28,650","28,650","3,500","100,275,000","28,650"
"2019-08-05",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-08-05",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-05",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-08-02",KAU18,"28,600",0,"0.00","28,600","28,600","28,600","6,918","197,854,800","28,600"
"2019-08-02",KAU19,"28,600",50,"0.18","28,600","28,600","28,600","3,500","100,100,000","28,600"
"2019-08-02",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-08-02",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-02",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-08-01",KAU18,"28,600",0,"0.00","0","0","0","0","0","0"
"2019-08-01",KAU19,"28,550",0,"0.00","0","0","0","0","0","0"
"2019-08-01",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-08-01",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-08-01",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-07-31",KAU18,"28,600",0,"0.00","28,600","28,600","28,600","30,000","851,000,000","28,367"
"2019-07-31",KAU19,"28,550",-50,"-0.17","28,650","28,650","28,550","74,000","2,118,759,300","28,632"
"2019-07-31",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-31",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-31",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-07-30",KAU18,"28,600",100,"0.35","28,600","28,600","28,600","3,000","85,800,000","28,600"
"2019-07-30",KAU19,"28,600",50,"0.18","28,600","28,600","28,600","15,000","429,000,000","28,600"
"2019-07-30",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-30",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-30",KOC,"28,400",0,"0.00","0","0","0","0","0","0"
"2019-07-29",KAU18,"28,500",0,"0.00","28,500","28,500","28,500","245,462","6,855,667,000","27,930"
"2019-07-29",KAU19,"28,550",50,"0.18","28,500","28,550","28,500","8,000","228,150,000","28,519"
"2019-07-29",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-29",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-29",KOC,"28,400",50,"0.18","0","0","0","0","0","0"
"2019-07-26",KAU18,"28,500",50,"0.18","28,500","28,500","28,500","30,000","855,000,000","28,500"
"2019-07-26",KAU19,"28,500",0,"0.00","28,500","28,500","28,500","5,000","142,500,000","28,500"
"2019-07-26",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-26",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-26",KOC,"28,350",0,"0.00","0","0","0","0","0","0"
"2019-07-25",KAU18,"28,450",50,"0.18","28,450","28,450","28,450","165,155","4,655,144,750","28,187"
"2019-07-25",KAU19,"28,500",0,"0.00","28,500","28,550","28,500","11,500","328,000,000","28,522"
"2019-07-25",KAU20,"28,000",0,"0.00","0","0","0","0","0","0"
"2019-07-25",KCU18,"21,800",0,"0.00","0","0","0","0","0","0"
"2019-07-25",KOC,"28,350",0,"0.00","0","0","0","0","0","0"
"2019-07-24",KAU18,"28,400",-200,"-0.70","28,500","28,500","28,400","42,626","1,208,401,000","28,349"
